temperature,pressure,group_index,point_index,comp_H,comp_O,comp_C,comp_N,comp_S,species,observed,predicted,pred_over_obs,obs_over_pred,ratio_max,log10P
735.337131091197,9.083293277724278e-07,1.788324941719697e-12,1.9112722814629265e-11,1.797892020338585e-06,1.8261682712613425e-06,0.6054987006269703,0.3879757151606048,0.0065219601521333,N2,0.21996666,4.0848892e-05,0.00018570492,5384.8867,5384.8867,-6.041756663259479
848.7565711242978,57.21999110774536,3.2767063016892307e-20,4.730744723063828e-19,6.623040150457143e-07,3.649752255307107e-07,0.6591237921034895,0.3408751573285307,2.328873920836621e-08,N2,0.032886557,9.594075e-07,2.9173243e-05,34277.95,34277.95,1.7575477859778523
831.8298217627902,1210.7753094036332,3.6823387713896e-23,5.408435070478475e-22,0.5531216558609585,6.577225174579203e-07,0.4465765521279951,0.0002966841949967,4.450093532150668e-06,N2,3.503191e-11,0.010051412,278958620.0,3.4852727e-09,278958620.0,3.083063556074517
904.8495248130836,39889.84169700165,1.605728549531562e-24,2.398557020862771e-23,3.873309082284032e-07,0.5821081512018618,4.735776054322933e-05,9.182299205837031e-10,0.4178441027884569,N2,0.032044597,8.773003e-09,2.737748e-07,3652221.0,3652221.0,4.600862312813849
719.2057085454787,3.163683467540998e-05,5.6495763552583286e-14,5.461257143416383e-13,0.0001499889731316,0.0020705047075734,0.3307669321559372,3.365728832052214e-05,0.6669789168750372,N2,5.0161172e-05,3.7768286e-09,7.5293865e-05,13277.778,13277.778,-4.499806974977471
863.255453161278,6.1434647943787875,3.492057831583996e-19,4.4426735746263064e-18,0.0006424248617255,0.3905090171454763,0.4163631649447192,3.3612791404265167e-06,0.1924820317689384,N2,4.032331e-06,1.8263043e-09,0.00045291515,2206.7102,2206.7102,0.7884133738573773
1055.9518830114944,218.17108194431276,3.343669750206701e-22,4.5473908602811136e-21,0.5735157318937014,2.0953457331993385e-06,0.4263632644694192,7.073940093823846e-05,4.816889020779843e-05,N2,1.1557283e-09,0.004934737,4266116.0,2.3420262e-07,4266116.0,2.338797185370998
941.2859518228134,1.6805302159109543,7.375751725478695e-20,7.279546268189842e-19,8.908548860063121e-08,0.5052250183086936,0.0001938990528208,2.16215235245484e-06,0.4945788314006445,N2,0.041468654,6.3107623e-06,0.00015218151,6571.0996,6571.0996,0.22544632548471094
803.8580194289857,1354.709262831268,1.9661998623523977e-21,1.5975373881613232e-20,2.513131567362139e-07,0.015892032991398,0.615854723693048,0.3668879290311309,0.0013650629712663,N2,0.16765054,5.6885494e-07,3.3930994e-06,294715.25,294715.25,3.131846100305509
713.849003257968,901.425939831154,9.851962584177956e-23,7.388971938133468e-22,0.7339962368209089,0.0003764315167313,0.2643598130833605,2.168969947960883e-07,0.0012673016820045,N2,0.03465691,2.8690121e-05,0.0008278327,1207.9735,1207.9735,2.9549300513646894
